2506	41354
2507	44919
2508	4700
2509	50702
2510	36706
2511	12626
2512	11644
2513	26945
2514	2193
2515	56865
2516	29120
2517	28408
2518	10115
2519	29504
2520	52395
2521	38720
2522	42988
2523	1352
2524	15345
2525	55625
2526	56029
2527	32001
2528	23379
2529	19889
2530	6474
2531	18140
2532	4425
2533	56433
2534	19627
2535	1341
2536	38191
2537	45190
2538	58966
2539	55767
2540	20094
2541	22593
2542	7969
2543	2039
2544	8941
2545	54055
2546	18615
2547	6466
2548	12307
2549	26341
2550	21203
2551	59696
2552	23898
2553	32838
2554	1462
2555	45677
2556	24221
2557	9278
2558	6523
2559	43987
2560	17353
2561	4316
2562	57902
2563	25567
2564	31875
2565	27651
2566	1450
2567	687
2568	58950
2569	14087
2570	37253
2571	50453
2572	48829
2573	31466
2574	12311
2575	44068
2576	24259
2577	29438
2578	51906
2579	39451
2580	18384
2581	19922
2582	12440
2583	34757
2584	47634
2585	33596
2586	40065
2587	5625
2588	41719
2589	51841
2590	33737
2591	55936
2592	22586
2593	28964
2594	41421
2595	21657
2596	4426
2597	52228
2598	57995
2599	33630
2600	33607
2601	55796
2602	50418
2603	14300
2604	54041
2605	11918
2606	10633
2607	32465
2608	57684
2609	24176
2610	18821
2611	46026
2612	2414
2613	5217
2614	37281
2615	52159
2616	6589
2617	57437
2618	18555
2619	5239
2620	9969
2621	17016
2622	8987
2623	23307
2624	10895
2625	43109
2626	37338
2627	19477
2628	45228
2629	53086
2630	17883
2631	37843
2632	6462
2633	23597
2634	38722
2635	14754
2636	23540
2637	44268
2638	24585
2639	5781
2640	29
2641	35487
2642	47514
2643	316
2644	39726
2645	20088
2646	16833
2647	6620
2648	37084
2649	11159
2650	32617
2651	25939
2652	21849
2653	10135
2654	57013
2655	31846
2656	10255
2657	10722
2658	20383
2659	37335
2660	48155
2661	12146
2662	17937
2663	53385
2664	23928
2665	40109
2666	23276
2667	27137
2668	30162
2669	45041
2670	43344
2671	22284
2672	17312
2673	43352
2674	40319
2675	7672
2676	4994
2677	39519
2678	26538
2679	5473
2680	19073
2681	57048
2682	925
2683	15105
2684	33775
2685	40936
2686	32136
2687	50038
2688	26473
2689	40974
2690	16241
2691	12219
2692	46111
2693	34548
2694	8495
2695	41597
2696	59106
2697	22618
2698	23273
2699	24267
2700	15383
2701	22877
2702	47470
2703	14434
2704	7363
2705	10326
2706	14485
2707	22591
2708	16554
2709	32901
2710	5028
2711	41986
2712	31104
2713	37261
2714	37675
2715	39541
2716	12263
2717	53658
2718	10379
2719	14041
2720	55858
2721	37410
2722	40781
2723	56138
2724	30362
2725	33330
2726	791
2727	46797
2728	29920
2729	58597
2730	50135
2731	28132
2732	35314
2733	11771
2734	54411
2735	52593
2736	25978
2737	27184
2738	40210
2739	13030
2740	19807
2741	4358
2742	39046
2743	55713
2744	21589
2745	4767
2746	24369
2747	7674
2748	44650
2749	58668
2750	21225
2751	53315
2752	36856
2753	30214
2754	26573
2755	46045
2756	36252
2757	48990
2758	13477
2759	20754
2760	12600
2761	32974
2762	15799
2763	31791
2764	39975
2765	11062
2766	46243
2767	34473
2768	56887
2769	13765
2770	24797
2771	30185
2772	15009
2773	31580
2774	55521
2775	7418
2776	49340
2777	46196
2778	10384
2779	5100
2780	8312
2781	35147
2782	6311
2783	51731
2784	50649
2785	16341
2786	49618
2787	37486
2788	36465
2789	18896
2790	43026
2791	2906
2792	17333
2793	37274
2794	13285
2795	35865
2796	26942
2797	42462
2798	40608
2799	10441
2800	58867
2801	29384
2802	48605
2803	23439
2804	56656
2805	22160
2806	44363
2807	3859
2808	40840
2809	42193
2810	21995
2811	18003
2812	45656
2813	51700
2814	54841
2815	39880
2816	46714
2817	51388
2818	38615
2819	26683
2820	37467
2821	37725
2822	49461
2823	20280
2824	33363
2825	13091
2826	59317
2827	42268
2828	3707
2829	31749
2830	33080
2831	8180
2832	2133
2833	20555
2834	25924
2835	5507
2836	13225
2837	12715
2838	40564
2839	49779
2840	4659
2841	56504
2842	30198
2843	10572
2844	59759
2845	41513
2846	53753
2847	8795
2848	28895
2849	44435
2850	6299
2851	38068
2852	39764
2853	24104
2854	17772
2855	6816
2856	40889
2857	52302
2858	41609
2859	17630
2860	41145
2861	50805
2862	19541
2863	7851
2864	23372
2865	46192
2866	23826
2867	25684
2868	17907
2869	44666
2870	59690
2871	12359
2872	26403
2873	7849
2874	11588
2875	9378
2876	16361
2877	36306
2878	573
2879	44126
2880	28722
2881	18816
2882	14801
2883	31060
2884	14300
2885	34149
2886	49653
2887	50289
2888	44533
2889	16759
2890	46616
2891	22737
2892	55260
2893	50991
2894	13208
2895	9415
2896	9495
2897	14402
2898	25426
2899	39795
2900	41202
2901	12439
2902	38831
2903	33949
2904	55961
2905	24475
2906	13075
2907	39978
2908	11691
2909	1314
2910	49346
2911	48342
2912	57091
2913	13333
2914	2336
2915	46491
2916	34331
2917	34497
2918	3210
2919	6392
